Temperature_in_°C,Wind_Speed_in_Kmph,Rel_Humidity,Dew_Point_in_°C,Atmospheric_Pressure_in_mb,Thunder,Few_clouds,Rain,Clear,Cloudy
-1.5006426140880298,0.3468303892351779,0.2140413887336271,-1.2271312755381991,1.1694584979858305,0,1,0,0,0
-1.5006426140880298,-1.1453043334829778,1.537171405230539,-0.3930917346605199,1.0227803875007506,0,1,0,0,0
0.4561994042126893,-0.5857538124636693,1.096128066398235,1.5530005273873984,-1.324069380260528,0,0,0,0,0
0.5785020303564843,-0.5857538124636693,0.695179576550686,1.4139939372411183,-1.177391269775448,0,0,0,0,0
-1.7452478663756197,-0.0262032914443609,1.537171405230539,-0.6711049149530797,1.3161366084709103,0,1,0,0,0
-1.7452478663756197,1.092897750594256,1.537171405230539,-0.6711049149530797,1.1694584979858305,0,0,0,0,0
0.2115941519250994,-1.1453043334829778,1.296602311322009,1.4139939372411183,-1.030713159290368,0,0,1,0,0
-0.1553137265062854,-0.0262032914443609,-0.9086143828395103,-0.9491180952456394,0.436067945560431,0,1,0,0,0
-0.2776163526500804,-0.5857538124636693,0.2942310867031366,0.1629346259245995,0.289389835075351,0,0,0,1,0
-2.1121557448070045,-0.5857538124636693,1.537171405230539,-1.0881246853919193,1.3161366084709103,0,1,0,0,0
1.312317787219254,-0.0262032914443609,-0.5878555909614712,0.9969741668022788,-1.4707474907456075,0,1,0,0,0
-1.01143210951285,0.7198640699147169,-0.3873813460376966,-1.2271312755381991,1.3161366084709103,0,1,0,0,0
0.5785020303564843,0.3468303892351779,0.695179576550686,1.4139939372411183,-0.8840350488052882,0,1,0,0,0
-1.7452478663756197,-0.5857538124636693,-0.1468122521291673,-1.7831576361233186,1.0227803875007506,0,0,0,1,0
0.4561994042126893,-0.5857538124636693,0.8956538214744603,1.4139939372411183,-0.8840350488052882,0,1,0,0,0
-1.5006426140880298,-0.0262032914443609,0.4145156336574014,-1.0881246853919193,0.7294241665305908,0,0,0,1,0
-0.3999189787938753,-1.1453043334829778,0.6550847275659311,0.3019412160708794,-0.5906788278351284,0,0,0,1,0
-0.1553137265062854,1.8389651119533337,-0.7081401379157358,-0.6711049149530797,0.8761022770156707,0,0,0,1,0
1.312317787219254,-0.0262032914443609,-1.7105113625346084,-0.9491180952456394,-0.7373569383202083,0,1,0,0,0
-1.3783399879442348,-0.3992369721238998,1.296602311322009,-0.3930917346605199,1.0227803875007506,0,0,0,1,0
1.067712534931664,0.3468303892351779,-0.1067174031444124,1.2749873470948383,-1.6174256012306878,0,1,0,0,0
1.8015282917944335,1.092897750594256,-1.1491834767480398,0.7189609865097191,-1.6174256012306878,0,1,0,0,0
1.190015161075459,1.092897750594256,-1.1892783257327948,0.0239280357783196,-0.4440007173500485,0,1,0,0,0
-0.1553137265062854,0.3468303892351779,-0.7081401379157358,-0.6711049149530797,-0.4440007173500485,0,0,0,1,0
-1.25603736180044,-0.3992369721238998,0.614989878581176,-0.6711049149530797,1.3161366084709103,0,1,0,0,0
0.3338967780688943,-0.0262032914443609,1.096128066398235,1.4139939372411183,-0.5906788278351284,0,0,0,0,0
-1.7452478663756197,-1.1453043334829778,1.05603321741348,-0.9491180952456394,1.6094928294410702,0,1,0,0,0
1.067712534931664,-0.0262032914443609,-0.3472864970529416,0.9969741668022788,-0.7373569383202083,0,1,0,0,0
-0.1553137265062854,-0.3992369721238998,-0.4675710440072064,-0.3930917346605199,0.5827460560455109,0,0,0,1,0
1.190015161075459,1.8389651119533337,-0.0666225541596574,1.4139939372411183,-1.324069380260528,1,0,0,0,0
-1.9898531186632096,-1.1453043334829778,1.296602311322009,-1.0881246853919193,1.3161366084709103,0,1,0,0,0
-0.3999189787938753,-1.1453043334829778,0.1338516907641172,-0.1150785543679602,0.436067945560431,0,1,0,0,0
0.0892915257813044,0.7198640699147169,1.296602311322009,1.2749873470948383,-0.8840350488052882,1,0,0,0,0
0.8231072826440742,1.092897750594256,-0.2670967990834317,0.8579675766559989,-1.324069380260528,0,0,0,1,0
-0.0330111003624905,-0.0262032914443609,1.537171405230539,1.2749873470948383,-0.8840350488052882,1,0,0,0,0
-1.7452478663756197,0.3468303892351779,1.05603321741348,-0.9491180952456394,1.75617093992615,0,1,0,0,0
0.5785020303564843,1.092897750594256,-1.2293731747175496,-0.6711049149530797,0.1427117245902711,0,0,0,1,0
-0.6445242310814653,-1.1453043334829778,1.05603321741348,0.3019412160708794,0.8761022770156707,0,0,0,1,0
0.3338967780688943,-0.3992369721238998,0.8956538214744603,1.2749873470948383,-0.7373569383202083,0,0,0,0,0
-1.133734735656645,-1.1453043334829778,0.0536619927946073,-0.9491180952456394,1.4628147189559904,0,0,0,1,0
-1.01143210951285,-0.5857538124636693,1.05603321741348,-0.1150785543679602,0.7294241665305908,0,1,0,0,0
-1.9898531186632096,-1.1453043334829778,1.296602311322009,-1.0881246853919193,1.4628147189559904,0,0,0,1,0
-0.0330111003624905,-1.1453043334829778,-0.7081401379157358,-0.5320983248067999,-0.1506444963798886,0,0,0,1,0
0.4561994042126893,-0.3992369721238998,0.8956538214744603,1.4139939372411183,-1.030713159290368,0,0,1,0,0
0.9454099087878692,-0.0262032914443609,-1.2694680237023046,-0.3930917346605199,0.436067945560431,0,0,0,1,0
-2.3567609970945944,-1.1453043334829778,1.2565074623372547,-1.505144455830759,1.4628147189559904,0,1,0,0,0
-1.133734735656645,-0.0262032914443609,-0.6680452889309809,-1.6441510459770388,0.8761022770156707,0,0,0,1,0
-1.25603736180044,-0.5857538124636693,0.254136237718382,-0.9491180952456394,0.7294241665305908,0,0,0,1,0
-0.6445242310814653,-0.0262032914443609,0.0937568417793622,-0.3930917346605199,0.8761022770156707,0,0,0,1,0
1.312317787219254,-0.5857538124636693,-0.2270019500986768,1.4139939372411183,-1.4707474907456075,0,1,0,0,0
0.0892915257813044,-0.5857538124636693,1.296602311322009,1.2749873470948383,-0.8840350488052882,0,0,0,0,0
0.3338967780688943,0.7198640699147169,1.296602311322009,1.5530005273873984,-1.030713159290368,0,0,0,0,0
-1.6229452402318247,-0.3992369721238998,1.05603321741348,-0.8101115050993596,0.7294241665305908,0,1,0,0,0
0.8231072826440742,-0.5857538124636693,-1.0288989297937752,-0.1150785543679602,0.5827460560455109,0,0,0,1,0
0.4561994042126893,0.3468303892351779,0.8956538214744603,1.4139939372411183,-1.177391269775448,0,0,1,0,0
0.0892915257813044,0.3468303892351779,0.695179576550686,0.8579675766559989,-1.324069380260528,0,1,0,0,0
0.2115941519250994,-0.3992369721238998,-1.2694680237023046,-1.0881246853919193,0.7294241665305908,0,0,0,1,0
0.8231072826440742,-0.0262032914443609,-1.510037117610834,-0.9491180952456394,-0.2973226068649685,0,0,0,1,0
-0.6445242310814653,-1.1453043334829778,-0.8685195338547554,-1.3661378656844791,0.1427117245902711,0,0,0,1,0
1.556923039506844,1.4659314312737948,-2.071365003397403,-1.9221642262695984,-0.5906788278351284,0,0,0,1,0
-2.1121557448070045,-0.0262032914443609,1.2565074623372547,-1.2271312755381991,0.7294241665305908,0,1,0,0,0
0.4561994042126893,-0.3992369721238998,0.4947053316269112,1.1359807569485587,-1.030713159290368,0,0,0,0,0
0.2115941519250994,-0.5857538124636693,-0.4274761950224515,0.0239280357783196,-0.2973226068649685,0,0,0,1,0
1.067712534931664,1.092897750594256,-0.2270019500986768,1.1359807569485587,-0.7373569383202083,0,1,0,0,0
-0.0330111003624905,-0.3992369721238998,-0.1869071011139223,0.0239280357783196,0.436067945560431,0,0,0,1,0
0.2115941519250994,0.7198640699147169,-0.7883298358852457,-0.3930917346605199,0.1427117245902711,0,1,0,0,0
-2.1121557448070045,-0.0262032914443609,1.537171405230539,-1.0881246853919193,0.8761022770156707,0,0,0,1,0
-0.0330111003624905,0.3468303892351779,-0.0265277051749025,0.1629346259245995,0.8761022770156707,1,0,0,0,0
-1.133734735656645,-0.3992369721238998,0.8555589724897052,-0.3930917346605199,0.7294241665305908,0,0,0,1,0
0.8231072826440742,0.3468303892351779,0.0536619927946073,1.1359807569485587,-1.324069380260528,0,1,0,0,0
-0.3999189787938753,-0.3992369721238998,0.4546104826421563,0.1629346259245995,1.1694584979858305,0,0,0,1,0
0.9454099087878692,-0.3992369721238998,-0.9487092318242653,0.1629346259245995,0.1427117245902711,0,0,0,1,0
0.8231072826440742,0.3468303892351779,0.0536619927946073,1.1359807569485587,-1.7641037117157676,0,1,0,0,0
0.4561994042126893,-0.3992369721238998,1.096128066398235,1.5530005273873984,-0.8840350488052882,1,0,0,0,0
-0.1553137265062854,-0.5857538124636693,0.1338516907641172,0.1629346259245995,0.7294241665305908,0,0,0,1,0
-1.25603736180044,-0.3992369721238998,-0.2670967990834317,-1.3661378656844791,1.1694584979858305,0,0,0,1,0
-1.3783399879442348,-1.1453043334829778,0.4145156336574014,-0.9491180952456394,0.289389835075351,0,0,0,1,0
1.067712534931664,-0.0262032914443609,-0.4876184684995839,0.8579675766559989,-0.5906788278351284,0,1,0,0,0
0.4561994042126893,-1.1453043334829778,0.8956538214744603,1.4139939372411183,-0.4440007173500485,0,0,0,0,0
-1.133734735656645,0.7198640699147169,1.537171405230539,0.0239280357783196,0.8761022770156707,0,0,0,1,0
1.067712534931664,0.3468303892351779,-0.2270019500986768,1.1359807569485587,-1.030713159290368,0,1,0,0,0
-0.0330111003624905,0.3468303892351779,-0.9086143828395103,-0.8101115050993596,0.8761022770156707,0,1,0,0,0
-0.0330111003624905,-1.1453043334829778,0.1338516907641172,0.3019412160708794,0.289389835075351,0,0,0,1,0
0.5785020303564843,-1.1453043334829778,0.695179576550686,1.4139939372411183,-0.7373569383202083,0,0,0,0,0
-1.6229452402318247,-0.5857538124636693,1.537171405230539,-0.5320983248067999,0.8761022770156707,0,1,0,0,0
-1.01143210951285,-1.1453043334829778,1.296602311322009,0.0239280357783196,0.8761022770156707,0,1,0,0,0
0.9454099087878692,0.3468303892351779,0.2140413887336271,1.4139939372411183,-0.5906788278351284,0,0,0,0,0
0.3338967780688943,-1.1453043334829778,1.096128066398235,1.4139939372411183,-0.8840350488052882,0,0,0,0,0
-0.0330111003624905,0.7198640699147169,-0.3071916480681866,-0.1150785543679602,-0.2973226068649685,1,0,0,0,0
-1.5006426140880298,-0.0262032914443609,0.0536619927946073,-1.3661378656844791,1.3161366084709103,0,0,0,1,0
-0.1553137265062854,1.8389651119533337,-0.5878555909614712,-0.5320983248067999,-0.2973226068649685,1,0,0,0,0
-0.5222216049376703,-0.0262032914443609,-0.0666225541596574,-0.3930917346605199,1.90284905041123,0,1,0,0,0
1.067712534931664,1.4659314312737948,-0.1067174031444124,1.2749873470948383,-1.6174256012306878,0,1,0,0,0
-0.2776163526500804,-1.1453043334829778,-0.9487092318242653,-1.0881246853919193,0.5827460560455109,0,1,0,0,0
-1.5006426140880298,-1.1453043334829778,1.296602311322009,-0.5320983248067999,1.6094928294410702,0,0,0,1,0
0.9454099087878692,1.092897750594256,0.0536619927946073,1.2749873470948383,-1.177391269775448,1,0,0,0,0
-1.5006426140880298,-0.5857538124636693,0.8154641235049503,-0.8101115050993596,0.289389835075351,0,1,0,0,0
-0.7668268572252602,-0.3992369721238998,-0.5076658929919614,-1.0881246853919193,0.5827460560455109,0,0,0,1,0
-1.01143210951285,-1.1453043334829778,1.296602311322009,0.0239280357783196,0.289389835075351,0,1,0,0,0
-0.0330111003624905,-0.3992369721238998,0.1338516907641172,0.3019412160708794,0.436067945560431,0,0,0,1,0
-1.25603736180044,1.092897750594256,0.8154641235049503,-0.5320983248067999,1.3161366084709103,0,1,0,0,0
0.2115941519250994,1.092897750594256,-1.510037117610834,-1.505144455830759,1.3161366084709103,0,0,0,1,0
0.8231072826440742,-0.0262032914443609,-0.2670967990834317,0.8579675766559989,0.1427117245902711,0,1,0,0,0
-0.2776163526500804,1.092897750594256,-1.0288989297937752,-1.2271312755381991,1.1694584979858305,0,1,0,0,0
0.3338967780688943,-1.1453043334829778,1.096128066398235,1.4139939372411183,-0.4440007173500485,0,1,0,0,0
-1.25603736180044,-1.1453043334829778,1.296602311322009,-0.2540851445142401,0.8761022770156707,0,0,0,1,0
-0.8891294833690552,-1.1453043334829778,0.6550847275659311,-0.2540851445142401,0.436067945560431,0,0,0,1,0
-0.2776163526500804,-0.5857538124636693,-0.1869071011139223,-0.2540851445142401,-0.0039663858948087,0,0,0,1,0
-0.1553137265062854,-0.5857538124636693,0.2942310867031366,0.3019412160708794,0.289389835075351,0,0,0,1,0
0.3338967780688943,0.7198640699147169,0.695179576550686,1.1359807569485587,-0.8840350488052882,0,1,0,0,0
0.5785020303564843,1.8389651119533337,0.5348001806116662,1.2749873470948383,-1.030713159290368,0,0,0,0,0
0.7008046565002792,-0.0262032914443609,0.1739465397488721,1.1359807569485587,-1.030713159290368,0,1,0,0,0
0.4561994042126893,-1.1453043334829778,1.296602311322009,1.6920071175336782,-1.6174256012306878,0,0,0,0,0
0.3338967780688943,-0.3992369721238998,1.096128066398235,1.4139939372411183,-1.7641037117157676,0,1,0,0,0
0.3338967780688943,-0.3992369721238998,1.096128066398235,1.4139939372411183,-1.030713159290368,0,1,0,0,0
0.7008046565002792,1.4659314312737948,-0.3873813460376966,0.5799543963634392,0.7294241665305908,0,0,0,1,0
-0.8891294833690552,0.3468303892351779,-0.7482349869004908,-1.505144455830759,0.5827460560455109,0,0,0,1,0
-0.1553137265062854,-1.1453043334829778,-1.3897525706565692,-1.6441510459770388,-0.8840350488052882,0,0,0,1,0
0.8231072826440742,-0.0262032914443609,-0.2670967990834317,0.8579675766559989,-0.2973226068649685,0,0,0,1,0
-1.5006426140880298,-0.3992369721238998,0.614989878581176,-0.9491180952456394,1.1694584979858305,0,0,0,1,0
-0.2776163526500804,0.3468303892351779,-0.7081401379157358,-0.8101115050993596,0.5827460560455109,0,0,0,1,0
-0.5222216049376703,1.4659314312737948,0.0937568417793622,-0.2540851445142401,0.7294241665305908,0,0,0,0,0
0.7008046565002792,-0.3992369721238998,0.0135671438098524,0.9969741668022788,-0.7373569383202083,0,0,0,1,0
0.3338967780688943,1.092897750594256,-1.7105113625346084,-1.9221642262695984,-0.2973226068649685,0,0,0,1,0
0.9454099087878692,0.3468303892351779,-0.1067174031444124,1.1359807569485587,-0.7373569383202083,0,0,0,1,0
1.067712534931664,1.092897750594256,-0.2270019500986768,1.1359807569485587,-0.8840350488052882,0,1,0,0,0
0.2268819801930737,0.3002011791502356,1.4820409878765006,1.5356247036191133,-1.4890822545562428,0,0,0,0,0
-0.3999189787938753,-0.0262032914443609,-0.7081401379157358,-0.9491180952456394,0.7294241665305908,0,0,0,1,0
-1.5006426140880298,-0.3992369721238998,1.05603321741348,-0.6711049149530797,1.6094928294410702,0,0,0,1,0
1.556923039506844,-0.3992369721238998,-1.6303216645650989,-0.5320983248067999,-0.5906788278351284,0,1,0,0,0
-1.5006426140880298,-0.3992369721238998,0.8154641235049503,-0.8101115050993596,1.75617093992615,0,0,0,1,0
-0.5222216049376703,1.8389651119533337,-0.7482349869004908,-1.0881246853919193,1.6094928294410702,0,0,0,1,0
0.4561994042126893,0.3468303892351779,0.8956538214744603,1.4139939372411183,-1.177391269775448,0,0,0,0,0
-0.3999189787938753,-1.1453043334829778,1.05603321741348,0.5799543963634392,-0.2973226068649685,0,1,0,0,0
-1.5006426140880298,-1.1453043334829778,1.05603321741348,-0.6711049149530797,1.4628147189559904,0,1,0,0,0
-0.2776163526500804,1.4659314312737948,-1.2293731747175496,-1.505144455830759,0.289389835075351,0,0,0,1,0
-1.01143210951285,-1.1453043334829778,1.296602311322009,0.0239280357783196,0.289389835075351,0,0,0,1,0
-0.0330111003624905,-1.1453043334829778,-0.4274761950224515,-0.2540851445142401,-0.2973226068649685,0,1,0,0,0
0.8231072826440742,-0.5857538124636693,0.0536619927946073,1.1359807569485587,-0.5906788278351284,0,1,0,0,0
-2.1121557448070045,-0.9587874931432082,0.5748950295964211,-1.6441510459770388,1.6094928294410702,0,0,0,1,0
0.5785020303564843,1.4659314312737948,0.695179576550686,1.4139939372411183,-1.177391269775448,0,0,0,0,0
0.7008046565002792,-0.3992369721238998,0.5348001806116662,1.4139939372411183,-0.2973226068649685,0,1,0,0,0
0.2115941519250994,-0.3992369721238998,1.096128066398235,1.2749873470948383,-1.6174256012306878,0,0,0,0,0
0.2115941519250994,-0.5857538124636693,1.296602311322009,1.4139939372411183,-1.030713159290368,0,1,0,0,0
0.4561994042126893,0.2535719690652932,-0.3071916480681866,0.4061961586805893,-0.7373569383202083,0,0,0,0,0
-0.3999189787938753,0.7198640699147169,-1.0288989297937752,-1.3661378656844791,1.3161366084709103,0,0,0,1,0
0.8842585957159717,0.5333472295749474,-0.7883298358852457,0.3019412160708794,-1.6174256012306878,0,1,0,0,0
0.5785020303564843,1.092897750594256,-1.0689937787785302,-0.3930917346605199,0.5827460560455109,0,0,0,1,0
-0.4610702918657728,0.7198640699147169,0.3944682091650239,0.0239280357783196,0.5827460560455109,0,0,0,1,0
-1.8675504925194144,-0.5857538124636693,1.537171405230539,-0.8101115050993596,1.75617093992615,0,0,0,0,1
0.5785020303564843,-0.0262032914443609,-0.627950439946226,0.1629346259245995,0.7294241665305908,0,0,0,1,0
2.046133544082024,1.4659314312737948,-1.469942268626079,0.3019412160708794,-1.4707474907456075,0,0,0,1,0
0.7008046565002792,-0.0262032914443609,0.3343259356878915,1.2749873470948383,-1.324069380260528,0,1,0,0,0
0.2115941519250994,-0.3992369721238998,1.296602311322009,1.4139939372411183,-0.8840350488052882,1,0,0,0,0
0.2115941519250994,2.398515632972642,0.1739465397488721,0.5799543963634392,-0.4440007173500485,0,0,0,0,0
-0.1553137265062854,-0.3992369721238998,0.8555589724897052,0.7189609865097191,-1.7641037117157676,1,0,0,0,0
0.3338967780688943,0.3468303892351779,1.296602311322009,1.5530005273873984,-1.324069380260528,0,0,0,0,1
0.9454099087878692,1.8389651119533337,-0.5076658929919614,0.7189609865097191,-1.324069380260528,1,0,0,0,0
-0.6445242310814653,-1.1453043334829778,-0.2270019500986768,-0.6711049149530797,0.289389835075351,0,1,0,0,0
0.9454099087878692,2.118740372462988,-1.4899896931184566,-0.8101115050993596,-0.2973226068649685,1,0,0,0,0
-0.0330111003624905,-1.1453043334829778,1.096128066398235,0.9969741668022788,-0.7373569383202083,0,0,0,0,0
-0.8891294833690552,-0.3992369721238998,0.4546104826421563,-0.3930917346605199,0.289389835075351,0,0,0,1,0
-0.1553137265062854,0.3468303892351779,-0.8284246848700006,-0.8101115050993596,0.7294241665305908,0,0,0,1,0
-1.133734735656645,0.7198640699147169,0.4145156336574014,-0.6711049149530797,1.3161366084709103,0,0,0,1,0
1.190015161075459,0.7198640699147169,-0.4675710440072064,0.9969741668022788,-1.030713159290368,1,0,0,0,0
0.4561994042126893,0.3468303892351779,0.3343259356878915,0.9969741668022788,-0.1506444963798886,0,1,0,0,0
-0.5222216049376703,-1.1453043334829778,-0.4675710440072064,-0.8101115050993596,1.6094928294410702,0,1,0,0,0
0.3338967780688943,1.8389651119533337,0.8956538214744603,1.2749873470948383,-0.5906788278351284,0,0,0,0,1
0.8231072826440742,-0.0262032914443609,-0.8284246848700006,0.1629346259245995,0.436067945560431,0,0,0,1,0
0.5785020303564843,-0.3992369721238998,0.1739465397488721,0.9969741668022788,-0.2973226068649685,0,0,0,1,0
0.5785020303564843,0.7198640699147169,-1.510037117610834,-1.2271312755381991,0.436067945560431,0,1,0,0,0
0.8231072826440742,1.092897750594256,-1.510037117610834,-0.9491180952456394,-1.030713159290368,0,0,0,1,0
0.8231072826440742,0.3468303892351779,0.3744207846726464,1.4139939372411183,-0.5906788278351284,1,0,0,0,0
